Fault,MAP,TPS,Force,Power,RPM,Consumption L/H,Consumption L/100KM,Speed,CO,HC,CO2,O2,Lambda,AFR
0,3.305,1.655,841.931,9.426,1872.204,4.726,11.811,40.493,0.452,228.278,14.023,0.747,1.012,14.871
0,3.274,1.675,885.425,9.355,1919.581,4.802,11.702,40.678,0.449,227.915,13.77,0.726,0.966,14.198
0,3.244,1.665,838.585,9.291,1866.879,4.723,12.184,39.361,0.452,222.707,13.341,0.768,0.99,14.548
0,3.244,1.675,855.274,9.763,1891.695,4.688,11.864,40.996,0.455,219.962,13.935,0.78,1.05,15.434
0,3.213,1.675,854.736,9.773,1861.44,4.68,11.7,38.989,0.461,227.109,13.614,0.749,0.985,14.472
0,3.203,1.675,902.822,9.577,1878.865,4.677,12.0,39.654,0.465,219.566,14.041,0.765,1.037,15.242
0,3.203,1.675,853.112,9.38,1812.979,4.766,11.617,40.345,0.461,215.851,13.949,0.779,1.049,15.426
0,3.152,1.655,860.333,9.64,1859.087,4.707,11.682,38.857,0.455,223.651,13.577,0.738,0.968,14.228
0,3.183,1.686,843.727,9.69,1825.189,4.677,11.278,40.316,0.463,221.704,13.68,0.744,0.984,14.46
0,3.172,1.675,860.58,9.561,1802.189,4.61,11.844,41.162,0.452,221.836,14.055,0.757,1.028,15.111
0,3.203,1.696,860.293,9.907,1904.464,4.758,11.867,40.091,0.456,214.476,14.056,0.738,1.002,14.736
0,3.233,1.686,853.42,9.264,1817.17,4.786,11.599,40.501,0.436,212.891,13.982,0.759,1.025,15.067
0,3.264,1.696,879.829,9.614,1812.886,4.806,11.701,40.263,0.428,221.588,14.116,0.721,0.984,14.459
0,3.295,1.706,832.693,9.794,1894.77,4.748,11.772,39.454,0.442,216.963,14.607,0.744,1.05,15.434
0,3.244,1.665,873.565,9.387,1881.373,4.728,11.619,40.516,0.442,227.109,13.915,0.747,1.004,14.758
0,3.295,1.686,903.297,9.594,1819.766,4.772,11.903,41.517,0.44,220.896,13.963,0.762,1.028,15.109
0,3.284,1.655,874.535,9.252,1911.457,4.728,11.539,40.587,0.448,225.244,13.532,0.781,1.021,15.002
0,3.325,1.686,847.437,9.129,1903.055,4.833,11.56,39.648,0.445,220.331,13.851,0.776,1.038,15.252
0,3.346,1.665,849.685,9.283,1828.78,4.711,11.859,39.995,0.459,219.445,13.989,0.755,1.02,14.992
0,3.376,1.675,831.061,9.884,1853.115,4.911,11.902,39.716,0.452,220.195,13.258,0.749,0.96,14.109
0,3.437,1.665,836.875,9.561,1774.946,4.592,11.469,41.244,0.44,217.832,14.27,0.748,1.031,15.157
0,3.407,1.675,879.492,9.427,1838.553,4.822,12.083,38.772,0.44,217.387,13.982,0.794,1.072,15.76
0,3.376,1.675,892.234,9.334,1857.569,4.606,11.657,39.528,0.444,213.591,13.845,0.77,1.03,15.142
0,3.386,1.675,866.917,9.725,1879.462,4.66,11.672,39.611,0.452,223.318,14.297,0.74,1.022,15.024
0,3.376,1.675,890.985,9.517,1889.997,4.633,11.824,38.658,0.466,213.32,14.49,0.773,1.082,15.902
0,3.386,1.655,876.582,9.473,1887.243,4.662,11.959,40.265,0.435,222.022,14.007,0.772,1.045,15.36
0,3.427,1.675,859.461,9.403,1907.781,4.725,11.763,39.598,0.449,217.255,13.572,0.776,1.017,14.954
0,3.325,1.655,857.117,9.652,1887.888,4.65,11.594,40.034,0.444,213.566,13.531,0.757,0.989,14.536
0,3.325,1.675,846.512,10.001,1906.475,4.747,11.524,40.481,0.448,219.28,14.383,0.777,1.08,15.876
0,3.264,1.665,870.089,9.583,1909.084,4.806,11.643,40.452,0.442,218.638,13.689,0.749,0.991,14.567
0,3.264,1.675,843.527,9.612,1801.138,4.789,11.472,40.235,0.448,220.933,14.583,0.771,1.086,15.964
0,3.315,1.675,887.655,9.299,1867.131,4.733,11.807,39.867,0.45,222.241,13.592,0.751,0.986,14.497
0,3.274,1.665,838.587,9.706,1860.093,4.524,11.253,40.636,0.457,219.769,14.242,0.777,1.069,15.715
0,3.295,1.675,851.395,9.322,1873.242,4.659,11.974,39.268,0.445,219.02,13.584,0.771,1.011,14.863
0,3.233,1.655,847.677,9.496,1778.915,4.698,11.885,39.543,0.459,223.157,13.992,0.781,1.056,15.524
0,3.223,1.675,855.822,9.518,1856.445,4.915,11.291,39.545,0.469,220.057,13.597,0.771,1.013,14.889
0,3.213,1.665,865.672,9.822,1885.297,4.681,11.672,39.865,0.462,217.239,14.083,0.742,1.009,14.827
0,3.203,1.686,825.382,9.416,1873.862,5.03,11.812,39.561,0.451,213.986,13.995,0.775,1.047,15.397
0,3.203,1.675,864.339,9.492,1853.141,4.666,11.789,40.42,0.446,218.192,13.935,0.747,1.006,14.784
0,3.193,1.675,851.61,9.699,1836.775,4.642,11.797,39.1,0.447,223.94,13.717,0.766,1.014,14.91
0,3.172,1.686,866.795,9.484,1849.397,4.798,11.972,40.452,0.455,222.513,13.233,0.776,0.992,14.577
0,3.162,1.675,846.88,9.669,1861.178,4.6,12.085,40.254,0.462,227.092,13.923,0.751,1.01,14.843
0,3.193,1.696,869.947,9.355,1830.311,4.917,12.279,40.147,0.47,212.079,13.699,0.741,0.981,14.416
0,3.213,1.675,849.531,9.217,1843.495,4.759,12.209,40.235,0.469,216.775,13.305,0.758,0.974,14.322
0,3.254,1.706,911.161,9.271,1872.239,4.755,11.392,40.783,0.428,223.495,13.881,0.767,1.028,15.109
0,3.274,1.696,864.575,9.606,1865.515,4.587,11.989,40.149,0.453,216.684,13.783,0.758,1.01,14.841
0,3.244,1.675,849.339,9.743,1868.648,4.65,11.0,39.626,0.463,224.471,13.719,0.758,1.005,14.771
0,3.264,1.675,870.359,9.411,1895.599,4.631,11.757,40.195,0.443,218.323,13.979,0.744,1.005,14.772
0,3.295,1.665,862.759,9.382,1853.657,4.716,12.143,39.182,0.444,217.731,13.597,0.749,0.984,14.465
0,3.325,1.686,841.519,9.479,1855.425,4.594,11.925,40.471,0.446,217.726,13.883,0.784,1.051,15.456
0,3.325,1.675,857.814,9.359,1853.594,4.742,11.672,40.066,0.451,221.19,14.138,0.767,1.048,15.403
0,3.376,1.686,867.675,9.458,1871.323,4.459,11.823,38.781,0.458,223.543,14.057,0.742,1.007,14.806
0,3.396,1.665,850.469,9.491,1891.529,4.544,11.112,40.943,0.438,225.136,13.713,0.774,1.025,15.074
0,3.447,1.686,866.245,9.58,1855.638,4.782,11.307,39.638,0.453,224.346,13.447,0.759,0.986,14.487
0,3.417,1.665,857.109,9.416,1834.019,4.72,11.785,41.111,0.438,218.998,12.877,0.752,0.935,13.744
0,3.366,1.675,846.73,9.847,1841.877,4.529,11.847,39.287,0.458,222.978,13.624,0.766,1.008,14.813
0,3.417,1.675,892.137,9.427,1770.281,4.695,11.5,40.703,0.443,219.059,13.832,0.768,1.026,15.08
0,3.396,1.665,868.185,9.545,1852.496,4.698,11.832,41.06,0.449,224.322,13.349,0.787,1.015,14.915
0,3.407,1.675,820.849,9.926,1838.154,4.747,11.989,39.584,0.46,224.612,13.703,0.742,0.983,14.446
0,3.315,1.665,846.66,9.635,1907.773,4.7,11.215,42.102,0.453,217.898,13.428,0.739,0.958,14.089
0,3.315,1.686,859.038,9.417,1868.14,4.696,11.917,42.361,0.455,227.642,13.982,0.774,1.045,15.364
0,3.264,1.645,861.375,9.539,1845.612,4.62,11.699,39.182,0.467,217.128,13.874,0.774,1.037,15.245
0,3.244,1.675,881.374,9.537,1787.8,4.837,11.702,39.538,0.443,214.212,13.663,0.775,1.023,15.043
0,3.315,1.665,861.077,9.361,1825.799,4.599,11.767,41.32,0.464,214.678,13.887,0.751,1.008,14.817
0,3.305,1.675,873.857,9.369,1847.856,4.636,11.816,41.277,0.453,223.217,13.764,0.748,0.995,14.626
0,3.284,1.665,834.354,9.503,1824.122,4.805,11.427,39.621,0.461,223.859,13.889,0.74,0.993,14.602
0,3.284,1.665,876.707,9.533,1812.836,4.779,12.062,38.591,0.454,219.656,14.047,0.767,1.04,15.291
0,3.244,1.675,884.558,9.553,1889.45,4.772,11.916,39.972,0.467,222.176,13.498,0.763,0.994,14.618
0,3.203,1.665,854.67,9.462,1890.975,4.693,11.784,39.62,0.444,217.132,13.77,0.749,0.996,14.641
0,3.203,1.675,839.234,9.406,1885.663,4.638,11.612,40.002,0.455,217.862,14.083,0.784,1.066,15.669
0,3.193,1.665,862.903,9.773,1819.042,4.79,11.961,38.848,0.446,215.228,13.527,0.762,0.996,14.635
0,3.172,1.675,862.877,9.511,1831.049,4.666,11.684,39.906,0.446,221.364,13.241,0.773,0.989,14.533
0,3.183,1.686,868.396,9.442,1849.251,4.81,11.76,40.662,0.459,212.84,13.626,0.731,0.961,14.134
0,3.183,1.686,879.695,9.465,1825.881,4.819,11.827,39.582,0.455,211.817,14.103,0.759,1.033,15.189
0,3.203,1.696,846.743,9.448,1917.509,4.541,12.147,39.288,0.442,208.839,13.778,0.749,0.997,14.65
0,3.223,1.675,853.951,9.472,1834.908,4.587,11.784,39.64,0.453,222.874,14.125,0.757,1.033,15.184
0,3.254,1.706,857.792,9.582,1895.895,4.593,11.476,39.122,0.447,224.794,13.92,0.785,1.056,15.517
0,3.274,1.441,863.312,9.459,1848.951,4.641,11.336,40.908,0.459,222.638,14.112,0.733,1.0,14.693
0,3.264,1.675,873.573,9.336,1839.434,4.805,11.782,40.227,0.453,224.666,13.326,0.745,0.959,14.092
0,3.274,1.675,834.981,9.65,1924.209,4.705,11.788,39.029,0.457,218.529,14.039,0.752,1.02,14.996
0,3.284,1.675,870.684,9.453,1903.244,4.62,11.75,39.198,0.465,217.113,13.87,0.748,1.002,14.731
0,3.325,1.686,867.039,9.292,1854.721,4.627,11.65,40.557,0.441,215.13,14.148,0.781,1.068,15.694
0,3.325,1.675,838.208,9.517,1947.704,4.666,11.324,40.044,0.45,220.903,14.026,0.775,1.05,15.436
0,3.356,1.686,892.303,9.39,1807.291,4.65,11.392,39.999,0.44,216.742,14.037,0.75,1.016,14.939
0,3.376,1.665,869.182,9.298,1877.875,4.542,11.696,39.085,0.449,222.624,13.886,0.747,1.002,14.726
0,3.447,1.686,867.344,9.392,1859.106,4.715,11.572,39.372,0.455,218.137,13.95,0.767,1.033,15.182
0,3.458,1.655,842.874,9.484,1800.961,4.614,12.134,38.662,0.449,218.78,13.868,0.761,1.019,14.976
0,3.396,1.675,870.574,9.754,1912.42,4.685,11.676,39.983,0.44,215.206,14.076,0.751,1.021,15.016
0,3.386,1.655,865.245,9.383,1831.879,4.822,11.586,39.065,0.444,221.133,13.642,0.761,1.003,14.749
0,3.447,1.675,875.353,9.537,1800.132,4.703,12.074,40.904,0.442,217.196,13.376,0.765,0.988,14.529
0,3.407,1.675,882.456,9.78,1918.548,4.705,11.716,39.206,0.459,219.259,14.106,0.782,1.065,15.659
0,3.366,1.675,865.935,9.202,1829.049,4.666,11.716,39.501,0.458,236.163,14.146,0.749,1.023,15.039
0,3.335,1.675,842.214,9.498,1856.143,4.519,11.584,39.296,0.436,221.81,13.778,0.771,1.027,15.091
0,3.295,1.665,885.454,9.169,1785.722,4.721,11.468,39.534,0.446,214.746,13.203,0.737,0.939,13.808
0,3.244,1.665,838.759,9.624,1888.092,4.701,11.71,41.402,0.441,228.978,13.803,0.747,0.996,14.636
0,3.274,1.665,883.549,9.318,1830.153,4.758,11.669,39.686,0.447,221.212,14.516,0.749,1.05,15.437
0,3.315,1.675,854.67,9.442,1869.889,4.699,11.618,41.517,0.46,218.072,13.63,0.766,1.008,14.82
0,3.295,1.665,863.051,8.952,1917.477,4.692,11.647,39.114,0.443,211.603,13.906,0.754,1.012,14.882
0,3.284,1.665,883.51,9.851,1917.742,4.809,11.812,39.964,0.457,234.585,13.498,0.736,0.96,14.107
0,3.244,1.665,829.399,9.555,1862.072,4.707,11.559,39.877,0.47,222.055,13.693,0.773,1.022,15.031
0,3.244,1.665,879.56,9.791,1894.23,4.842,11.624,39.273,0.447,221.45,14.054,0.766,1.04,15.287
0,3.233,1.686,845.618,9.657,1898.161,4.881,11.857,39.776,0.442,219.936,14.073,0.773,1.051,15.448
0,3.203,1.675,814.397,9.252,1792.533,4.778,12.174,39.319,0.454,224.617,13.842,0.759,1.015,14.919
0,3.223,1.686,869.118,9.691,1832.434,4.741,11.757,39.807,0.45,213.831,13.984,0.771,1.041,15.303
0,3.193,1.665,842.318,9.4,1818.336,4.788,11.412,39.99,0.444,227.481,13.499,0.74,0.964,14.175
0,3.183,1.686,874.705,9.34,1837.441,4.701,11.2,39.275,0.446,222.815,14.174,0.758,1.037,15.246
0,3.183,1.686,860.453,9.502,1828.088,4.68,11.847,41.05,0.445,203.852,13.564,0.759,0.994,14.608
0,3.203,1.696,867.317,9.395,1890.603,4.705,11.476,39.336,0.442,217.936,13.697,0.756,1.0,14.704
0,3.254,1.706,842.471,9.471,1839.516,4.552,11.802,40.762,0.46,216.333,14.25,0.771,1.061,15.597
0,3.244,1.686,847.233,9.55,1778.234,4.667,11.669,39.908,0.446,226.748,13.92,0.757,1.017,14.952
0,3.284,1.716,879.382,9.989,1910.777,4.784,11.481,39.515,0.445,226.438,13.473,0.768,0.999,14.692
0,3.264,1.645,888.776,9.267,1826.802,4.621,12.232,39.664,0.437,223.103,14.073,0.76,1.033,15.179
0,3.295,1.686,851.298,9.376,1810.302,4.606,11.642,39.763,0.465,219.557,13.314,0.748,0.962,14.137
0,3.315,1.665,840.13,9.762,1858.965,4.924,11.351,41.15,0.462,215.722,13.441,0.754,0.978,14.381
0,3.335,1.686,877.738,9.411,1918.966,4.764,11.871,40.285,0.446,227.554,13.812,0.775,1.034,15.207
0,3.366,1.665,863.97,9.277,1908.143,4.714,12.058,40.649,0.458,226.981,13.783,0.753,1.002,14.731
0,3.407,1.675,835.084,9.433,1885.991,4.665,12.061,39.959,0.44,222.046,13.271,0.727,0.932,13.701
0,3.447,1.675,861.904,9.6,1860.498,4.639,11.769,39.858,0.45,220.41,13.401,0.75,0.971,14.27
0,3.407,1.675,851.767,9.349,1841.599,4.535,11.608,40.482,0.451,220.669,13.995,0.748,1.011,14.867
0,3.376,1.675,888.589,9.36,1852.683,4.595,12.114,40.366,0.452,219.623,13.932,0.74,0.996,14.635
0,3.407,1.665,817.072,9.557,1801.123,4.707,12.288,39.605,0.463,220.468,13.577,0.737,0.967,14.209
0,3.386,1.686,839.118,9.345,1871.497,4.55,11.778,41.397,0.436,217.097,14.089,0.738,1.005,14.772
0,3.396,1.665,845.697,9.43,1880.12,4.604,11.993,40.018,0.448,224.361,14.134,0.766,1.045,15.362
0,3.376,1.675,849.058,9.33,1913.08,4.793,11.105,40.435,0.44,212.578,13.654,0.742,0.979,14.386
0,3.335,1.665,845.803,9.775,1803.504,4.573,11.418,38.747,0.458,218.35,13.578,0.759,0.995,14.631
0,3.274,1.665,858.58,9.969,1853.579,4.644,11.612,40.171,0.45,227.444,13.412,0.756,0.979,14.397
0,3.295,1.675,854.223,9.552,1819.403,4.808,11.593,38.768,0.453,218.503,13.638,0.749,0.987,14.504
0,3.274,1.665,867.459,9.676,1841.602,4.842,12.057,39.181,0.446,230.217,13.899,0.754,1.012,14.88
0,3.284,1.675,878.576,9.537,1818.721,4.724,11.376,39.583,0.454,216.798,13.668,0.747,0.987,14.504
0,3.295,1.645,833.455,9.089,1862.001,4.765,12.023,39.841,0.434,226.117,13.864,0.789,1.056,15.522
0,3.264,1.675,842.652,9.736,1869.767,4.749,11.553,39.466,0.454,224.087,13.628,0.739,0.973,14.303
0,3.244,1.665,862.707,9.556,1847.355,4.713,11.854,40.89,0.45,221.809,14.371,0.743,1.031,15.161
0,3.244,1.686,844.791,9.416,1862.328,4.766,11.984,40.329,0.453,224.418,14.08,0.732,0.995,14.629
0,3.213,1.675,875.634,9.362,1834.449,4.831,11.721,40.172,0.45,210.76,14.062,0.763,1.036,15.227
0,3.183,1.675,859.195,9.532,1828.323,4.756,12.172,38.573,0.464,216.755,13.036,0.757,0.953,14.007
0,3.203,1.686,862.367,9.996,1900.444,4.685,11.814,40.501,0.464,222.108,13.647,0.765,1.009,14.828
0,3.152,1.655,862.702,9.435,1862.448,4.78,11.468,39.957,0.454,216.516,13.33,0.746,0.96,14.111
0,3.162,1.686,856.156,9.824,1808.672,4.861,11.888,39.705,0.472,220.755,14.08,0.751,1.021,15.015
0,3.183,1.706,881.481,9.578,1795.919,4.54,11.844,41.068,0.453,225.648,13.857,0.764,1.023,15.031
0,3.203,1.696,869.719,9.772,1848.33,4.645,11.298,39.699,0.447,215.541,13.669,0.762,1.006,14.793
0,3.244,1.706,857.033,9.499,1894.527,4.751,11.995,40.669,0.442,214.127,13.47,0.739,0.962,14.14
0,3.264,1.696,831.838,9.703,1842.071,4.638,11.731,39.81,0.45,222.331,13.481,0.757,0.986,14.495
0,3.295,1.594,841.874,9.333,1822.344,4.658,11.487,40.124,0.448,218.879,14.25,0.772,1.062,15.613
0,3.244,1.665,846.776,9.433,1893.038,4.575,11.864,40.33,0.476,216.86,14.035,0.757,1.027,15.09
0,3.284,1.675,881.947,9.337,1857.476,4.607,11.735,39.732,0.443,214.863,13.318,0.804,1.035,15.208
0,3.274,1.665,854.505,9.467,1853.244,4.812,11.668,39.506,0.441,213.59,13.846,0.775,1.036,15.226
0,3.376,1.675,854.552,9.503,1856.941,4.733,11.716,40.752,0.451,219.728,13.885,0.773,1.037,15.248
0,3.346,1.655,885.077,9.292,1855.962,4.761,11.846,39.827,0.459,223.129,13.91,0.753,1.012,14.874
0,3.396,1.675,910.398,9.968,1880.422,4.5,11.503,39.57,0.445,215.036,13.841,0.754,1.008,14.813
0,3.437,1.665,836.615,9.778,1823.516,4.602,11.538,40.212,0.455,216.096,13.414,0.772,1.0,14.698
0,3.427,1.675,890.086,9.119,1827.828,4.779,11.769,40.596,0.453,224.388,13.744,0.765,1.016,14.938
0,3.366,1.614,880.778,9.467,1883.963,4.5,11.617,39.177,0.442,212.759,13.791,0.77,1.026,15.083
0,3.407,1.665,855.349,9.91,1824.328,4.728,11.729,39.469,0.45,225.347,13.741,0.75,0.995,14.633
0,3.376,1.675,869.681,9.489,1891.04,4.828,11.608,40.087,0.445,217.826,13.596,0.749,0.983,14.455
0,3.407,1.675,842.772,9.595,1828.255,4.814,11.656,39.977,0.452,223.336,14.44,0.758,1.057,15.542
0,3.417,1.675,863.353,9.46,1785.326,4.71,11.813,39.124,0.446,216.084,14.097,0.789,1.074,15.793
0,3.315,1.665,822.826,9.367,1846.183,4.831,11.599,39.877,0.451,222.336,14.163,0.761,1.041,15.305
0,3.315,1.675,833.126,9.512,1897.123,4.641,11.365,39.745,0.455,223.943,14.308,0.767,1.06,15.575
0,3.264,1.655,880.109,9.559,1845.521,4.716,11.976,39.63,0.456,210.816,13.595,0.776,1.02,14.988
0,3.274,1.675,849.175,9.399,1872.876,4.764,11.585,39.84,0.447,218.819,14.186,0.757,1.037,15.237
0,3.315,1.665,860.156,9.384,1880.352,4.801,11.463,40.555,0.453,223.752,13.906,0.749,1.006,14.789
0,3.284,1.675,852.648,9.517,1821.493,4.858,11.887,40.424,0.453,219.694,13.524,0.759,0.991,14.569
0,3.295,1.675,834.183,9.463,1902.891,4.805,11.83,39.838,0.458,220.986,13.895,0.768,1.031,15.156
0,3.244,1.665,819.254,9.574,1861.974,4.653,11.719,39.597,0.443,221.389,13.554,0.755,0.988,14.53
0,3.233,1.675,833.185,9.513,1791.61,4.761,11.437,39.67,0.448,216.371,13.767,0.754,1.003,14.742
0,3.213,1.665,838.477,9.316,1870.398,4.707,11.791,39.934,0.454,222.776,14.21,0.767,1.053,15.48
0,3.213,1.675,835.781,9.374,1832.785,4.612,11.527,39.142,0.455,218.901,13.555,0.754,0.987,14.503
0,3.203,1.655,829.699,9.427,1812.555,4.551,11.974,39.059,0.454,221.721,13.967,0.752,1.015,14.918
0,3.193,1.675,865.28,9.642,1775.016,4.687,11.671,39.518,0.449,216.203,13.349,0.748,0.964,14.172
0,3.172,1.686,855.59,9.179,1871.819,4.888,11.776,39.369,0.459,223.166,14.254,0.768,1.057,15.544
0,3.183,1.686,862.982,9.508,1915.86,4.737,11.716,40.076,0.447,221.402,13.397,0.751,0.972,14.294
0,3.203,1.696,823.189,9.595,1881.252,4.658,11.686,38.323,0.446,216.567,14.005,0.736,0.996,14.645
0,3.213,1.696,851.097,9.566,1835.286,4.564,11.544,38.844,0.441,217.896,13.745,0.777,1.032,15.168
0,3.264,1.706,845.207,9.265,1843.083,4.781,12.078,39.276,0.434,215.724,13.67,0.793,1.048,15.401
0,3.274,1.686,841.019,9.533,1885.153,4.758,11.634,40.701,0.46,216.077,13.964,0.779,1.051,15.452
0,3.274,1.686,836.725,9.702,1934.42,4.76,12.221,41.296,0.455,217.314,13.217,0.766,0.977,14.365
0,3.274,1.665,838.113,9.454,1793.539,4.715,11.658,40.346,0.463,218.981,13.738,0.76,1.008,14.817
0,3.305,1.686,850.24,9.819,1889.879,4.709,11.765,40.325,0.446,219.007,13.878,0.76,1.019,14.982
0,3.325,1.665,876.443,9.526,1855.456,4.725,11.826,39.182,0.445,224.852,13.46,0.777,1.01,14.846
0,3.346,1.675,829.272,9.465,1851.037,4.692,11.749,41.435,0.468,215.883,14.06,0.759,1.031,15.149
0,3.386,1.675,859.637,9.499,1864.666,4.694,11.603,40.989,0.45,217.243,13.777,0.77,1.024,15.059
0,3.417,1.675,879.976,9.701,1859.626,4.864,11.67,40.176,0.466,224.462,13.966,0.747,1.007,14.809
0,3.458,1.675,889.891,9.508,1883.318,4.718,11.509,40.618,0.452,214.906,13.86,0.763,1.022,15.017
0,3.396,1.675,850.139,9.559,1854.749,4.627,11.861,40.443,0.471,220.664,13.475,0.786,1.023,15.037
0,3.396,1.675,855.209,9.498,1866.295,4.624,11.26,40.572,0.436,219.745,13.537,0.76,0.994,14.606
0,3.396,1.665,851.311,9.705,1863.356,4.742,11.922,40.064,0.45,220.787,13.691,0.764,1.011,14.855
0,3.417,1.686,858.506,9.543,1876.317,4.803,11.849,41.376,0.447,213.284,14.117,0.766,1.044,15.349
0,1.319,0.769,97.956,0.991,1634.829,2.448,6.909,36.105,2.639,216.765,12.665,0.555,0.941,13.831
0,1.247,0.749,93.107,0.98,1654.27,2.421,6.792,35.742,2.74,220.745,12.442,0.541,0.9,13.235
0,1.237,0.759,90.654,1.01,1659.645,2.524,6.774,34.606,2.761,217.839,12.826,0.548,0.941,13.827
0,1.207,0.738,95.165,1.035,1692.776,2.415,6.869,35.734,2.715,215.557,12.635,0.556,0.939,13.804
0,1.166,0.749,92.573,0.981,1647.734,2.509,6.642,35.436,2.604,220.367,12.909,0.559,0.965,14.183
0,1.176,0.749,91.66,1.01,1640.893,2.472,6.855,33.908,2.657,221.266,13.058,0.535,0.935,13.742
0,1.237,0.759,93.997,0.989,1620.032,2.455,6.935,35.333,2.69,226.76,12.939,0.545,0.943,13.862
0,1.268,0.759,94.015,1.038,1636.896,2.379,6.745,35.677,2.673,224.379,12.816,0.527,0.903,13.269
0,1.247,0.759,95.068,1.02,1704.091,2.422,6.733,36.391,2.627,222.668,12.779,0.555,0.949,13.947
0,1.227,0.759,95.485,0.981,1667.783,2.498,6.731,34.275,2.68,215.942,12.775,0.553,0.945,13.887
0,1.176,0.749,98.746,0.98,1684.882,2.539,6.842,35.73,2.617,211.43,13.247,0.536,0.95,13.966
0,1.186,0.759,96.558,1.017,1657.434,2.452,6.781,33.841,2.604,215.953,12.96,0.556,0.964,14.172
0,1.146,0.749,91.714,1.014,1636.74,2.424,6.905,34.94,2.629,219.662,12.502,0.542,0.906,13.314
0,1.166,0.769,96.093,0.991,1619.487,2.41,6.807,34.728,2.627,217.831,13.124,0.536,0.942,13.842
0,1.156,0.759,94.118,0.975,1602.889,2.425,7.101,35.486,2.721,220.528,12.963,0.534,0.925,13.601
0,1.146,0.779,93.963,1.017,1593.814,2.448,6.701,35.924,2.668,217.603,12.79,0.535,0.916,13.467
0,1.105,0.759,96.289,0.978,1647.236,2.468,7.239,35.635,2.704,223.653,13.232,0.561,0.993,14.591
0,1.146,0.789,95.059,0.989,1648.196,2.528,6.963,35.952,2.759,223.255,12.696,0.535,0.908,13.35
0,1.146,0.738,96.253,1.012,1598.603,2.445,6.939,35.745,2.658,213.139,12.853,0.532,0.914,13.436
0,1.166,0.759,93.634,0.985,1702.461,2.466,6.749,36.275,2.61,218.336,12.982,0.521,0.905,13.3
0,1.186,0.749,95.578,1.002,1682.404,2.373,7.096,36.759,2.769,212.538,12.738,0.549,0.936,13.757
0,1.176,0.759,93.451,1.01,1627.715,2.511,6.683,34.269,2.608,230.861,13.183,0.545,0.96,14.118
0,1.196,0.759,95.167,1.008,1666.576,2.469,6.71,36.381,2.768,220.241,12.954,0.558,0.966,14.206
0,1.196,0.759,92.842,1.021,1593.443,2.474,6.862,34.902,2.603,219.784,13.274,0.527,0.937,13.767
0,1.217,0.759,94.14,0.998,1714.128,2.445,6.849,35.313,2.569,227.799,12.892,0.544,0.938,13.793
0,1.247,0.759,95.599,0.985,1620.916,2.402,7.117,34.797,2.699,220.497,12.78,0.542,0.926,13.615
0,1.319,0.769,96.578,0.997,1662.268,2.496,6.535,36.555,2.856,221.658,12.818,0.535,0.918,13.487
0,1.329,0.749,95.374,0.988,1652.75,2.581,7.022,35.629,2.642,225.312,13.031,0.555,0.967,14.214
0,1.298,0.759,97.793,0.983,1690.972,2.449,6.651,35.137,2.727,217.598,13.416,0.532,0.955,14.044
0,1.237,0.749,95.009,1.023,1664.643,2.457,6.86,35.828,2.768,218.866,13.238,0.54,0.957,14.066
0,1.268,0.769,92.454,1.018,1643.651,2.447,6.891,35.434,2.665,218.601,12.444,0.535,0.89,13.082
0,1.247,0.749,95.281,1.013,1660.601,2.499,6.934,34.539,2.604,228.84,13.156,0.544,0.957,14.068
0,1.288,0.759,92.182,1.01,1682.501,2.475,6.673,34.017,2.662,227.236,13.508,0.529,0.956,14.047
0,1.247,0.738,96.619,1.017,1638.65,2.406,7.001,34.864,2.672,222.174,13.303,0.546,0.972,14.29
0,1.227,0.759,96.319,1.001,1654.949,2.425,6.995,34.837,2.646,218.288,12.811,0.531,0.91,13.384
0,1.166,0.749,94.272,0.985,1589.123,2.457,6.847,35.7,2.716,218.349,12.753,0.553,0.944,13.878
0,1.176,0.759,94.003,1.023,1664.245,2.506,6.721,35.229,2.575,213.836,13.036,0.535,0.934,13.726
0,1.217,0.749,94.531,1.036,1637.084,2.453,6.847,36.649,2.729,217.383,13.06,0.529,0.925,13.595
0,1.227,0.759,96.177,1.005,1673.302,2.443,7.163,35.45,2.775,224.112,13.078,0.54,0.944,13.879
0,1.268,0.759,96.771,1.029,1646.932,2.501,6.618,35.875,2.629,220.605,13.199,0.549,0.969,14.247
0,1.207,0.759,94.598,0.994,1664.906,2.461,7.209,35.371,2.582,215.198,13.324,0.547,0.974,14.322
0,1.176,0.759,95.319,1.026,1688.415,2.508,7.072,35.126,2.617,220.188,12.857,0.533,0.917,13.485
0,1.186,0.759,92.89,0.95,1710.229,2.442,6.949,34.765,2.728,213.965,12.904,0.558,0.963,14.155
0,1.176,0.759,95.135,1.013,1655.893,2.451,6.789,36.235,2.686,225.281,12.975,0.535,0.929,13.652
0,1.146,0.759,95.631,1.022,1688.522,2.452,6.918,34.879,2.657,226.501,13.026,0.542,0.944,13.878
0,1.176,0.779,95.29,1.003,1602.629,2.546,6.838,34.659,2.616,215.114,12.697,0.535,0.909,13.362
0,1.125,0.759,97.413,0.979,1648.807,2.396,7.025,35.841,2.713,219.443,12.827,0.532,0.912,13.411
0,1.115,0.789,92.404,0.991,1623.979,2.516,6.831,37.091,2.608,219.161,12.954,0.563,0.976,14.344
